WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
16,Miami,Miami Open,22/03/2023,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Bondar A.,123,80,544,767,6,4,6,0,,,2,0,Completed,1.5,2.63,1.56,2.59,1.57,2.63,1.51,2.52
16,Miami,Miami Open,22/03/2023,WTA1000,Outdoor,Hard,1st Round,3,Fernandez L.A.,Tsurenko L.,53,81,1025,763,6,4,6,3,,,2,0,Completed,1.73,2.1,1.75,2.19,1.76,2.24,1.71,2.12
16,Miami,Miami Open,22/03/2023,WTA1000,Outdoor,Hard,1st Round,3,Blinkova A.,Niemeier J.,63,67,886,850,6,4,6,1,,,2,0,Completed,1.67,2.2,1.78,2.14,1.85,2.23,1.72,2.11
16,Miami,Miami Open,22/03/2023,WTA1000,Outdoor,Hard,1st Round,3,Rogers S.,Stephens S.,42,47,1215,1083,6,4,3,6,6,2,2,1,Completed,1.57,2.38,1.58,2.52,1.62,2.55,1.56,2.41
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Mertens E.,Kasatkina D.,39,8,1244,3375,4,6,6,2,6,2,2,1,Completed,2.1,1.73,2.17,1.76,2.17,1.86,2.06,1.76
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Badosa P.,Siegemund L.,29,114,1433,565,7,6,4,6,6,2,2,1,Completed,1.29,3.75,1.35,3.48,1.35,3.75,1.31,3.45
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Zheng Q.,Begu I.,23,34,1594,1288,2,6,6,1,6,1,2,1,Completed,1.4,3,1.52,2.71,1.52,3,1.44,2.77
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Martic P.,Wang Xiy.,41,58,1217,975,6,3,6,3,,,2,0,Completed,1.8,2,1.83,2.06,1.84,2.1,1.79,2.01
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Collins D.,Tomova V.,30,96,1392,692,7,6,6,2,,,2,0,Completed,1.2,4.5,1.24,4.44,1.25,4.6,1.21,4.33
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Pegula J.,Sebov K.,3,172,5605,377,6,3,6,1,,,2,0,Completed,1.08,8,1.09,9.15,1.1,10.09,1.08,7.97
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Samsonova L.,Golubic V.,15,116,2191,559,6,1,6,1,,,2,0,Completed,1.22,4.33,1.22,4.77,1.25,4.77,1.22,4.21
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Ostapenko J.,Bjorklund M.,22,149,1605,453,6,3,6,4,,,2,0,Completed,1.14,5.5,1.18,5.53,1.18,5.6,1.15,5.24
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Potapova A.,Kostyuk M.,26,38,1494,1245,6,1,6,3,,,2,0,Completed,2.2,1.67,2.27,1.7,2.29,1.71,2.2,1.66
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Gauff C.,Marino R.,6,83,4401,748,6,4,6,3,,,2,0,Completed,1.08,8,1.17,5.82,1.2,8,1.13,5.81
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Martincova T.,14,113,2276,568,7,6,0,6,6,0,2,1,Completed,1.25,4,1.26,4.23,1.27,4.25,1.24,3.98
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Liu C.,Grabher J.,59,94,972,704,6,4,6,3,,,2,0,Completed,1.25,4,1.26,4.22,1.27,4.4,1.24,3.99
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Linette M.,Rodina E.,19,369,1770,146,6,3,6,4,,,2,0,Completed,1.25,4,1.24,4.47,1.27,4.47,1.23,4.12
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Trevisan M.,Hibino N.,24,137,1593,484,6,4,6,3,,,2,0,Completed,2.1,1.73,2.09,1.82,2.15,1.82,2.07,1.75
16,Miami,Miami Open,23/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Azarenka V.,Giorgi C.,16,44,2182,1179,6,3,6,1,,,2,0,Completed,1.5,2.63,1.53,2.67,1.54,2.67,1.5,2.57
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Rybakina E.,Kalinskaya A.,7,64,3720,873,7,5,4,6,6,3,2,1,Completed,1.17,5,1.18,5.45,1.25,6.4,1.16,5.12
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Wang Xin.,17,61,2155,918,6,2,6,4,,,2,0,Completed,1.3,3.5,1.28,3.99,1.31,4.05,1.27,3.72
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Alexandrova E.,Townsend T.,18,123,2005,544,6,3,5,7,6,4,2,1,Completed,1.57,2.38,1.64,2.39,1.64,2.75,1.57,2.38
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Muchova K.,Zhu L.,55,40,1006,1225,6,4,6,2,,,2,0,Completed,1.14,5.5,1.16,6.14,1.17,6.14,1.14,5.5
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Andreescu B.,Sakkari M.,31,10,1367,3191,5,7,6,3,6,4,2,1,Completed,2.1,1.73,2.11,1.8,2.28,1.84,2.06,1.75
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Bouzkova M.,Blinkova A.,36,63,1274,886,3,6,6,4,6,3,2,1,Completed,1.53,2.5,1.53,2.66,1.55,2.69,1.51,2.54
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Vondrousova M.,Kudermetova V.,103,11,632,2470,6,4,6,2,,,2,0,Completed,1.62,2.3,1.68,2.32,1.68,2.35,1.63,2.26
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Gracheva V.,Jabeur O.,54,5,1014,4976,6,2,6,2,,,2,0,Completed,2.75,1.44,2.68,1.52,2.8,1.53,2.63,1.48
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Krejcikova B.,Sasnovich A.,13,45,2324,1174,6,3,6,2,,,2,0,Completed,1.17,5,1.19,4.93,1.21,5.5,1.17,4.93
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Keys M.,Montgomery R.,21,193,1652,341,6,4,6,4,,,2,0,Completed,1.17,5,1.15,6.35,1.18,6.44,1.15,5.36
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Kenin S.,Kalinina A.,164,28,402,1452,6,3,6,4,,,2,0,Completed,2,1.8,2.03,1.86,2.05,1.89,1.97,1.82
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Cirstea S.,Garcia C.,74,4,838,4990,6,2,6,3,,,2,0,Completed,3.2,1.36,3.07,1.42,3.2,1.43,2.95,1.39
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Vekic D.,Brengle M.,20,86,1662,736,4,6,6,4,6,3,2,1,Completed,1.2,4.5,1.26,4.26,1.27,4.5,1.22,4.18
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Kvitova P.,Noskova L.,12,51,2377,1050,6,3,6,0,,,2,0,Completed,1.57,2.38,1.6,2.49,1.61,2.55,1.57,2.4
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Bencic B.,Fernandez L.A.,9,53,3360,1025,6,1,6,1,,,2,0,Completed,1.4,3,1.46,2.9,1.48,3,1.42,2.84
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Sabalenka A.,Rogers S.,2,42,6740,1215,6,4,6,3,,,2,0,Completed,1.14,5.5,1.14,6.55,1.15,7.25,1.13,5.93
16,Miami,Miami Open,24/03/2023,WTA1000,Outdoor,Hard,2nd Round,3,Frech M.,Andreeva E.,105,128,622,525,4,6,6,1,6,1,2,1,Completed,1.91,1.91,1.91,1.96,1.91,2.05,1.87,1.92
16,Miami,Miami Open,25/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Zheng Q.,Samsonova L.,23,15,1594,2191,5,7,7,6,6,3,2,1,Completed,2.2,1.67,2.19,1.76,2.25,1.76,2.16,1.69
16,Miami,Miami Open,25/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Ostapenko J.,Haddad Maia B.,22,14,1605,2276,6,2,4,6,6,3,2,1,Completed,1.62,2.3,1.69,2.31,1.69,2.45,1.62,2.29
16,Miami,Miami Open,25/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Potapova A.,Gauff C.,26,6,1494,4401,6,7,7,5,6,2,2,1,Completed,2.75,1.44,2.88,1.48,2.88,1.49,2.73,1.45
16,Miami,Miami Open,25/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Linette M.,Azarenka V.,19,16,1770,2182,7,6,2,6,6,4,2,1,Completed,3.4,1.33,3.41,1.37,3.45,1.37,3.25,1.34
16,Miami,Miami Open,25/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Pegula J.,Collins D.,3,30,5605,1392,6,1,7,6,,,2,0,Completed,1.36,3.2,1.38,3.32,1.4,3.33,1.35,3.17
16,Miami,Miami Open,25/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Trevisan M.,Liu C.,24,59,1593,972,4,6,7,5,6,4,2,1,Completed,2.2,1.67,2.21,1.75,2.25,1.75,2.17,1.68
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Rybakina E.,Badosa P.,7,29,3720,1433,3,6,7,5,6,3,2,1,Completed,1.33,3.4,1.35,3.53,1.36,3.53,1.33,3.3
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Mertens E.,Martic P.,39,41,1244,1217,6,4,6,3,,,2,0,Completed,1.5,2.63,1.55,2.63,1.55,2.75,1.51,2.56
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Vondrousova M.,Pliskova Ka.,103,17,632,2155,6,1,6,2,,,2,0,Completed,1.8,2,1.79,2.15,1.83,2.16,1.75,2.07
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Gracheva V.,Frech M.,54,105,1014,622,6,1,6,2,,,2,0,Completed,1.3,3.5,1.33,3.67,1.35,3.67,1.32,3.38
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Andreescu B.,Kenin S.,31,164,1367,402,6,4,6,4,,,2,0,Completed,1.5,2.63,1.48,2.86,1.54,2.86,1.5,2.59
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Cirstea S.,Muchova K.,74,55,838,1006,7,5,6,1,,,2,0,Completed,3.2,1.36,3.38,1.37,3.38,1.4,3.11,1.36
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Alexandrova E.,Bencic B.,18,9,2005,3360,7,6,6,3,,,2,0,Completed,3.75,1.29,3.77,1.32,4,1.32,3.62,1.29
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Kvitova P.,Vekic D.,12,20,2377,1662,6,4,7,6,,,2,0,Completed,1.57,2.38,1.6,2.5,1.62,2.5,1.59,2.35
16,Miami,Miami Open,26/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Krejcikova B.,Keys M.,13,21,2324,1652,7,6,6,3,,,2,0,Completed,1.44,2.75,1.57,2.59,1.62,2.8,1.51,2.54
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,3rd Round,3,Sabalenka A.,Bouzkova M.,2,36,6740,1274,6,1,6,2,,,2,0,Completed,1.13,6,1.15,6.52,1.15,6.52,1.13,5.9
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Trevisan M.,Ostapenko J.,24,22,1593,1605,6,3,6,3,,,2,0,Completed,5,1.17,5.82,1.17,5.85,1.2,5.21,1.16
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Potapova A.,Zheng Q.,26,23,1494,1594,6,4,7,6,,,2,0,Completed,2.2,1.67,2.32,1.68,2.32,1.73,2.2,1.66
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Pegula J.,Linette M.,3,19,5605,1770,6,1,7,5,,,2,0,Completed,1.2,4.5,1.26,4.38,1.26,4.81,1.21,4.39
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Cirstea S.,Vondrousova M.,74,103,838,632,7,6,6,4,,,2,0,Completed,2.75,1.44,2.68,1.53,2.95,1.53,2.78,1.44
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Rybakina E.,Mertens E.,7,39,3720,1244,6,4,6,3,,,2,0,Completed,1.2,4.5,1.23,4.76,1.23,4.76,1.21,4.37
16,Miami,Miami Open,27/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Kvitova P.,Gracheva V.,12,54,2377,1014,7,5,7,6,,,2,0,Completed,1.44,2.75,1.53,2.71,1.53,2.78,1.49,2.62
16,Miami,Miami Open,28/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Alexandrova E.,Andreescu B.,18,31,2005,1367,7,6,0,2,,,1,0,Retired,2.5,1.53,2.5,1.6,2.54,1.61,2.44,1.55
16,Miami,Miami Open,28/03/2023,WTA1000,Outdoor,Hard,4th Round,3,Sabalenka A.,Krejcikova B.,2,13,6740,2324,6,3,6,2,,,2,0,Completed,1.4,3,1.48,2.88,1.48,3,1.44,2.77
16,Miami,Miami Open,28/03/2023,WTA1000,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Trevisan M.,7,24,3720,1593,6,3,6,0,,,2,0,Completed,1.08,8,1.09,9.83,1.11,10.6,1.07,8.39
16,Miami,Miami Open,29/03/2023,WTA1000,Outdoor,Hard,Quarterfinals,3,Pegula J.,Potapova A.,3,26,5605,1494,4,6,6,3,7,6,2,1,Completed,1.33,3.4,1.39,3.27,1.41,3.75,1.37,3.16
16,Miami,Miami Open,29/03/2023,WTA1000,Outdoor,Hard,Quarterfinals,3,Cirstea S.,Sabalenka A.,74,2,838,6740,6,4,6,4,,,2,0,Completed,5.5,1.14,5.52,1.19,5.74,1.2,5.2,1.16
16,Miami,Miami Open,30/03/2023,WTA1000,Outdoor,Hard,Quarterfinals,3,Kvitova P.,Alexandrova E.,12,18,2377,2005,6,4,3,6,6,3,2,1,Completed,1.57,2.38,1.63,2.43,1.67,2.55,1.6,2.34
16,Miami,Miami Open,31/03/2023,WTA1000,Outdoor,Hard,Semifinals,3,Rybakina E.,Pegula J.,7,3,3720,5605,7,6,6,4,,,2,0,Completed,1.53,2.5,1.58,2.56,1.78,2.66,1.53,2.51
16,Miami,Miami Open,31/03/2023,WTA1000,Outdoor,Hard,Semifinals,3,Kvitova P.,Cirstea S.,12,74,2377,838,7,5,6,4,,,2,0,Completed,1.91,1.91,1.93,1.98,2.06,2.06,1.87,1.92
16,Miami,Miami Open,1/04/2023,WTA1000,Outdoor,Hard,The Final,3,Kvitova P.,Rybakina E.,12,7,2377,3720,7,6,6,2,,,2,0,Completed,3.4,1.33,3.47,1.36,3.6,1.38,3.27,1.34
17,Bogota,Copa Colsanitas,3/04/2023,WTA250,Outdoor,Clay,1st Round,3,Rakhimova K.,Serban R.,90,155,712,427,7,6,6,3,,,2,0,Completed,1.5,2.63,1.55,2.6,1.55,2.7,1.5,2.53
17,Bogota,Copa Colsanitas,3/04/2023,WTA250,Outdoor,Clay,1st Round,3,Pigossi L.,Samudio A.,101,1077,662,11,6,1,6,0,,,2,0,Completed,1.01,23,1.02,29.69,1.02,34,1.01,17.93
17,Bogota,Copa Colsanitas,3/04/2023,WTA250,Outdoor,Clay,1st Round,3,Bouchard E.,In-Albon Y.,327,137,184,486,6,3,6,2,,,2,0,Completed,1.53,2.5,1.61,2.45,1.61,2.5,1.55,2.42
17,Bogota,Copa Colsanitas,3/04/2023,WTA250,Outdoor,Clay,1st Round,3,Stevanovic N.,Bassols M.,224,122,294,543,7,6,7,5,,,2,0,Completed,2.75,1.44,2.83,1.48,2.88,1.48,2.72,1.45
17,Bogota,Copa Colsanitas,3/04/2023,WTA250,Outdoor,Clay,1st Round,3,Jones F.,Parrizas Diaz N.,817,80,26,755,7,6,6,1,,,2,0,Completed,3.2,1.36,3.48,1.35,3.48,1.36,3.23,1.33
17,Bogota,Copa Colsanitas,3/04/2023,WTA250,Outdoor,Clay,1st Round,3,Zhao C.,Carle M.,174,154,377,429,4,6,7,5,7,6,2,1,Completed,2.5,1.53,2.42,1.63,2.6,1.63,2.38,1.56
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Zidansek T.,Jani R.L.,110,130,595,515,6,0,6,1,,,2,0,Completed,1.14,5.5,1.15,6.44,1.18,6.44,1.14,5.56
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Maria T.,Scott K.,66,161,851,416,6,1,6,4,,,2,0,Completed,1.29,3.75,1.28,4.08,1.29,4.25,1.25,3.88
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Alves C.,Yastremska D.,239,134,275,505,4,6,7,6,6,2,2,1,Completed,5,1.17,5.27,1.19,5.54,1.19,5.08,1.16
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Stearns P.,Vicens Mas R.,116,177,563,375,6,3,6,1,,,2,0,Completed,1.3,3.5,1.34,3.56,1.34,4,1.3,3.47
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Tan H.,Arango E.,216,242,308,274,5,7,1,3,,,0,1,Retired,2.3,1.62,2.19,1.75,2.3,1.76,2.17,1.67
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Brancaccio N.,Papamichail D.,206,152,321,439,6,2,6,2,,,2,0,Completed,1.8,2,1.8,2.12,1.83,2.12,1.77,2.03
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Bolsova A.,106,147,607,446,6,0,6,4,,,2,0,Completed,1.57,2.38,1.68,2.31,1.68,2.46,1.59,2.33
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Bjorklund M.,Mertens E.,133,29,506,1354,6,1,4,6,7,6,2,1,Completed,4.33,1.22,3.88,1.3,4.6,1.3,3.91,1.24
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Kraus S.,Podoroska N.,168,103,391,621,6,4,7,6,,,2,0,Completed,3.4,1.33,3.18,1.4,3.5,1.4,3.11,1.35
17,Bogota,Copa Colsanitas,4/04/2023,WTA250,Outdoor,Clay,1st Round,3,Avanesyan E.,Errani S.,150,78,440,765,6,1,6,0,,,2,0,Completed,2.1,1.73,2.07,1.83,2.2,1.86,2.06,1.74
17,Bogota,Copa Colsanitas,5/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Maria T.,Alves C.,66,239,851,275,6,2,6,4,,,2,0,Completed,1.17,5,1.21,4.91,1.22,5.58,1.19,4.6
17,Bogota,Copa Colsanitas,5/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Jones F.,Zhao C.,817,174,26,377,6,2,6,1,,,2,0,Completed,1.57,2.38,1.68,2.3,1.78,2.5,1.63,2.26
17,Bogota,Copa Colsanitas,5/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Rakhimova K.,Bouchard E.,90,327,712,184,6,0,6,7,6,4,2,1,Completed,1.8,2,1.81,2.1,1.91,2.15,1.79,2
17,Bogota,Copa Colsanitas,5/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Pigossi L.,Stevanovic N.,101,224,662,294,7,5,5,7,6,4,2,1,Completed,1.44,2.75,1.48,2.84,1.48,2.85,1.45,2.71
17,Bogota,Copa Colsanitas,6/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Stearns P.,Avanesyan E.,116,150,563,440,6,4,6,1,,,2,0,Completed,1.91,1.91,2,1.89,2,2.1,1.91,1.87
17,Bogota,Copa Colsanitas,6/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Brancaccio N.,Kraus S.,206,168,321,391,6,2,6,2,,,2,0,Completed,2.1,1.73,2.16,1.76,2.16,1.8,2.07,1.74
17,Bogota,Copa Colsanitas,6/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Sorribes Tormo S.,Arango E.,106,242,607,274,6,4,6,3,,,2,0,Completed,1.33,3.4,1.42,3.09,1.85,3.4,1.38,3.03
17,Bogota,Copa Colsanitas,6/04/2023,WTA250,Outdoor,Clay,2nd Round,3,Zidansek T.,Bjorklund M.,110,133,595,506,7,6,7,6,,,2,0,Completed,1.73,2.1,1.68,2.3,1.73,2.33,1.63,2.25
17,Bogota,Copa Colsanitas,7/04/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Maria T.,Brancaccio N.,66,206,851,321,6,3,6,2,,,2,0,Completed,1.44,2.75,1.47,2.93,1.5,2.93,1.45,2.72
17,Bogota,Copa Colsanitas,7/04/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Jones F.,Pigossi L.,817,101,26,662,6,4,6,2,,,2,0,Completed,1.73,2.1,1.92,1.99,1.92,2.1,1.78,2.01
17,Bogota,Copa Colsanitas,8/04/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Rakhimova K.,Sorribes Tormo S.,90,106,712,607,6,4,7,5,,,2,0,Completed,2.5,1.53,2.68,1.54,2.63,1.53,2.5,1.52
17,Bogota,Copa Colsanitas,8/04/2023,WTA250,Outdoor,Clay,Quarterfinals,3,Stearns P.,Zidansek T.,116,110,563,595,6,3,2,6,6,2,2,1,Completed,1.91,1.91,2,1.9,2,1.95,1.91,1.87
17,Bogota,Copa Colsanitas,8/04/2023,WTA250,Outdoor,Clay,Semifinals,3,Maria T.,Jones F.,66,817,851,26,6,3,6,4,,,2,0,Completed,1.36,3.2,1.37,3.39,1.4,3.43,1.34,3.17
17,Bogota,Copa Colsanitas,8/04/2023,WTA250,Outdoor,Clay,Semifinals,3,Stearns P.,Rakhimova K.,116,90,563,712,3,6,6,2,6,2,2,1,Completed,1.62,2.3,1.64,2.42,1.71,2.42,1.61,2.28
17,Bogota,Copa Colsanitas,9/04/2023,WTA250,Outdoor,Clay,The Final,3,Maria T.,Stearns P.,66,116,851,563,6,3,2,6,6,4,2,1,Completed,2,1.8,1.96,1.94,2.06,1.94,1.99,1.81
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Fruhvirtova L.,Teichmann J.,60,31,940,1329,6,2,3,6,6,2,2,1,Completed,2.5,1.53,2.61,1.55,2.61,1.57,2.51,1.51
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Begu I.,Galfi D.,37,87,1258,732,6,1,7,5,,,2,0,Completed,1.4,3,1.4,3.18,1.44,3.18,1.39,2.92
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Brengle M.,Kanepi K.,92,59,706,942,6,3,6,4,,,2,0,Completed,2.5,1.53,2.58,1.56,2.65,1.56,2.49,1.52
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Tsurenko L.,Ormaechea P.,77,183,772,361,6,1,6,1,,,2,0,Completed,1.13,6,1.16,6.02,1.16,6.5,1.14,5.58
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Grabher J.,Zhang S.,89,28,716,1395,6,4,1,6,6,3,2,1,Completed,1.91,1.91,1.93,1.96,1.93,2,1.86,1.92
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Blinkova A.,Bondar A.,63,86,891,742,7,6,6,2,,,2,0,Completed,1.57,2.38,1.67,2.33,1.67,2.38,1.62,2.26
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Sebov K.,Davis L.,148,57,441,984,4,6,6,1,6,2,2,1,Completed,2.5,1.53,2.35,1.66,2.51,1.71,2.28,1.61
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Cornet A.,Crawley F.,64,N/A,858,N/A,6,0,6,2,,,2,0,Completed,1.03,15,1.05,15.56,1.05,17,1.03,12.26
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Vickery S.,Day K.,187,184,348,351,6,4,6,2,,,2,0,Completed,1.57,2.38,1.67,2.32,1.67,2.43,1.58,2.34
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Putintseva Y.,Svitolina E.,47,N/A,1155,N/A,6,7,6,2,6,4,2,1,Completed,1.33,3.4,1.36,3.37,1.36,3.5,1.33,3.26
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Kalinskaya A.,Kalinina A.,70,30,813,1342,7,6,6,4,,,2,0,Completed,2.63,1.5,2.73,1.51,2.76,1.57,2.59,1.49
18,Charleston,Charleston Open,3/04/2023,WTA500,Outdoor,Clay,1st Round,3,Stephens S.,Chirico L.,50,165,1058,397,3,6,6,1,6,2,2,1,Completed,1.3,3.5,1.3,3.88,1.32,3.88,1.29,3.55
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Gracheva V.,Friedsam A.L.,46,93,1164,702,7,6,6,2,,,2,0,Completed,1.53,2.5,1.55,2.61,1.56,2.75,1.5,2.56
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Badosa P.,Sherif M.,33,62,1283,903,6,3,6,1,,,2,0,Completed,1.3,3.5,1.29,3.98,1.31,3.98,1.28,3.62
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Shnaider D.,Parks A.,95,56,684,989,6,4,6,3,,,2,0,Completed,1.44,2.75,1.46,2.9,1.49,3.1,1.42,2.81
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Pera B.,Liu C.,38,53,1249,1024,6,4,6,7,6,3,2,1,Completed,1.73,2.1,1.88,2,1.88,2.17,1.72,2.1
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Mcnally C.,Niemeier J.,71,65,812,858,6,4,6,1,,,2,0,Completed,2.2,1.67,2.5,1.59,2.6,1.68,2.31,1.59
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Keys M.,Navarro E.,22,118,1707,554,6,4,6,3,,,2,0,Completed,1.29,3.75,1.33,3.59,1.33,3.75,1.3,3.43
18,Charleston,Charleston Open,4/04/2023,WTA500,Outdoor,Clay,1st Round,3,Dolehide C.,Lisicki S.,172,305,383,202,6,4,6,4,,,2,0,Completed,1.62,2.3,1.58,2.53,1.65,2.53,1.58,2.34
